longitude,latitude,forecast_date,param,param_tag,6h,12h,18h,24h
89.0,27.5,2025-09-14,temperature_celcius,t2m_cel,9.199212646484398,8.676080322265648,7.038903808593773,5.951196289062523
89.25,27.5,2025-09-14,temperature_celcius,t2m_cel,9.730462646484398,11.113580322265648,8.007653808593773,7.919946289062523
89.5,27.5,2025-09-14,temperature_celcius,t2m_cel,12.605462646484398,12.769830322265648,10.695153808593773,10.013696289062525
89.75,27.5,2025-09-14,temperature_celcius,t2m_cel,16.199212646484398,16.801080322265648,14.507653808593773,14.013696289062525
90.0,27.5,2025-09-14,temperature_celcius,t2m_cel,15.511712646484398,16.519830322265648,15.257653808593773,14.201196289062525
90.25,27.5,2025-09-14,temperature_celcius,t2m_cel,12.199212646484398,13.332330322265648,10.163903808593773,9.857446289062525
90.5,27.5,2025-09-14,temperature_celcius,t2m_cel,15.074212646484398,16.801080322265648,13.351403808593773,12.857446289062525
90.75,27.5,2025-09-14,temperature_celcius,t2m_cel,13.792962646484398,14.519830322265648,11.413903808593773,10.544946289062525
91.0,27.5,2025-09-14,temperature_celcius,t2m_cel,13.449212646484398,16.082330322265648,11.445153808593773,11.138696289062525
91.25,27.5,2025-09-14,temperature_celcius,t2m_cel,17.324212646484398,17.051080322265648,15.101403808593773,14.763696289062525
91.5,27.5,2025-09-14,temperature_celcius,t2m_cel,19.1679626464844,18.082330322265648,15.382653808593773,14.669946289062525
91.75,27.5,2025-09-14,temperature_celcius,t2m_cel,19.0742126464844,18.082330322265648,15.070153808593773,14.263696289062525
92.0,27.5,2025-09-14,temperature_celcius,t2m_cel,13.855462646484398,14.082330322265648,9.257653808593773,8.138696289062523
88.75,27.25,2025-09-14,temperature_celcius,t2m_cel,15.917962646484398,17.676080322265648,15.257653808593773,14.982446289062525
89.0,27.25,2025-09-14,temperature_celcius,t2m_cel,13.199212646484398,14.707330322265648,11.788903808593773,12.044946289062525
89.25,27.25,2025-09-14,temperature_celcius,t2m_cel,12.761712646484398,13.676080322265648,10.882653808593773,10.451196289062525
89.5,27.25,2025-09-14,temperature_celcius,t2m_cel,13.855462646484398,13.926080322265648,12.413903808593773,11.544946289062525
89.75,27.25,2025-09-14,temperature_celcius,t2m_cel,11.167962646484398,11.801080322265648,10.226403808593773,10.201196289062525
90.0,27.25,2025-09-14,temperature_celcius,t2m_cel,19.3867126464844,20.457330322265648,18.195153808593773,17.669946289062523
90.25,27.25,2025-09-14,temperature_celcius,t2m_cel,14.605462646484398,15.363580322265648,13.320153808593773,12.888696289062525
90.5,27.25,2025-09-14,temperature_celcius,t2m_cel,16.824212646484398,18.769830322265648,15.788903808593773,15.232446289062525
90.75,27.25,2025-09-14,temperature_celcius,t2m_cel,16.542962646484398,17.926080322265648,15.351403808593773,14.763696289062525
91.0,27.25,2025-09-14,temperature_celcius,t2m_cel,15.386712646484398,15.832330322265648,13.757653808593773,13.732446289062525
91.25,27.25,2025-09-14,temperature_celcius,t2m_cel,21.4492126464844,21.238580322265648,18.726403808593773,18.607446289062523
91.5,27.25,2025-09-14,temperature_celcius,t2m_cel,20.1367126464844,20.676080322265648,18.101403808593773,17.919946289062523
91.75,27.25,2025-09-14,temperature_celcius,t2m_cel,15.699212646484398,13.894830322265648,11.882653808593773,11.326196289062525
92.0,27.25,2025-09-14,temperature_celcius,t2m_cel,15.105462646484398,13.457330322265648,10.913903808593773,10.357446289062525
88.75,27.0,2025-09-14,temperature_celcius,t2m_cel,22.1679626464844,23.519830322265648,21.726403808593773,20.794946289062523
89.0,27.0,2025-09-14,temperature_celcius,t2m_cel,21.9492126464844,22.707330322265648,21.382653808593773,20.482446289062523
89.25,27.0,2025-09-14,temperature_celcius,t2m_cel,20.2617126464844,21.019830322265648,19.288903808593773,18.826196289062523
89.5,27.0,2025-09-14,temperature_celcius,t2m_cel,17.074212646484398,18.426080322265648,16.288903808593773,16.138696289062523
89.75,27.0,2025-09-14,temperature_celcius,t2m_cel,15.761712646484398,17.019830322265648,15.007653808593773,14.638696289062525
90.0,27.0,2025-09-14,temperature_celcius,t2m_cel,20.3554626464844,23.113580322265648,19.820153808593773,19.294946289062523
90.25,27.0,2025-09-14,temperature_celcius,t2m_cel,19.6679626464844,21.394830322265648,18.882653808593773,18.576196289062523
90.5,27.0,2025-09-14,temperature_celcius,t2m_cel,21.4804626464844,23.082330322265648,20.413903808593773,19.919946289062523
90.75,27.0,2025-09-14,temperature_celcius,t2m_cel,20.9492126464844,21.832330322265648,18.913903808593773,18.451196289062523
91.0,27.0,2025-09-14,temperature_celcius,t2m_cel,21.9179626464844,22.332330322265648,19.788903808593773,19.326196289062523
91.25,27.0,2025-09-14,temperature_celcius,t2m_cel,23.2617126464844,23.738580322265648,20.913903808593773,20.451196289062523
91.5,27.0,2025-09-14,temperature_celcius,t2m_cel,21.8867126464844,21.301080322265648,18.851403808593773,17.919946289062523
91.75,27.0,2025-09-14,temperature_celcius,t2m_cel,20.6367126464844,20.363580322265648,17.788903808593773,17.076196289062523
92.0,27.0,2025-09-14,temperature_celcius,t2m_cel,21.8867126464844,22.144830322265648,19.726403808593773,19.013696289062523
88.75,26.75,2025-09-14,temperature_celcius,t2m_cel,25.2304626464844,28.332330322265648,25.257653808593773,24.169946289062523
89.0,26.75,2025-09-14,temperature_celcius,t2m_cel,25.6367126464844,28.269830322265648,25.163903808593773,24.232446289062523
89.25,26.75,2025-09-14,temperature_celcius,t2m_cel,25.2929626464844,27.488580322265648,24.632653808593773,23.607446289062523
89.5,26.75,2025-09-14,temperature_celcius,t2m_cel,24.8242126464844,26.582330322265648,24.570153808593773,23.232446289062523
89.75,26.75,2025-09-14,temperature_celcius,t2m_cel,23.1367126464844,25.144830322265648,23.320153808593773,22.044946289062523
90.0,26.75,2025-09-14,temperature_celcius,t2m_cel,24.7617126464844,26.207330322265648,23.538903808593773,22.669946289062523
90.25,26.75,2025-09-14,temperature_celcius,t2m_cel,25.8242126464844,27.644830322265648,24.757653808593773,23.576196289062523
90.5,26.75,2025-09-14,temperature_celcius,t2m_cel,27.4179626464844,29.707330322265648,26.288903808593773,24.232446289062523
90.75,26.75,2025-09-14,temperature_celcius,t2m_cel,26.6992126464844,27.488580322265648,24.726403808593773,22.951196289062523
91.0,26.75,2025-09-14,temperature_celcius,t2m_cel,27.7929626464844,27.426080322265648,25.882653808593773,23.857446289062523
91.25,26.75,2025-09-14,temperature_celcius,t2m_cel,27.7304626464844,27.519830322265648,25.382653808593773,23.826196289062523
91.5,26.75,2025-09-14,temperature_celcius,t2m_cel,28.9492126464844,28.332330322265648,26.226403808593773,24.451196289062523
91.75,26.75,2025-09-14,temperature_celcius,t2m_cel,28.9804626464844,28.488580322265648,26.351403808593773,25.107446289062523
92.0,26.75,2025-09-14,temperature_celcius,t2m_cel,28.2617126464844,28.269830322265648,26.413903808593773,24.919946289062523
88.75,28.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.0,28.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.25,28.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.5,28.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.75,28.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.0,28.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.25,28.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.5,28.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.75,28.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.0,28.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.25,28.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.5,28.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.75,28.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
92.0,28.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
88.75,28.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.0,28.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.25,28.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.5,28.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.75,28.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.0,28.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.25,28.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.5,28.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.75,28.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.0,28.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.25,28.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.5,28.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.75,28.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
92.0,28.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
88.75,27.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.0,27.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.25,27.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.5,27.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.75,27.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.0,27.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.25,27.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.5,27.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.75,27.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.0,27.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.25,27.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.5,27.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.75,27.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
92.0,27.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
88.75,27.5,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.0,27.5,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.25,27.5,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.5,27.5,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.75,27.5,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.0,27.5,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.25,27.5,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.5,27.5,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.75,27.5,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.0,27.5,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.25,27.5,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.5,27.5,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.75,27.5,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
92.0,27.5,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
88.75,27.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.0,27.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.25,27.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.5,27.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.75,27.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.0,27.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.25,27.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.5,27.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.75,27.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.0,27.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.25,27.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.5,27.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.75,27.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
92.0,27.25,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
88.75,27.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.0,27.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.25,27.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.5,27.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.75,27.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.0,27.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.25,27.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.5,27.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.75,27.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.0,27.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.25,27.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.5,27.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.75,27.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
92.0,27.0,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
88.75,26.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.0,26.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.25,26.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.5,26.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
89.75,26.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.0,26.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.25,26.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.5,26.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
90.75,26.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.0,26.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.25,26.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.5,26.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
91.75,26.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
92.0,26.75,2025-09-14,surface_area,surface,0.0,0.0,0.0,0.0
88.75,28.25,2025-09-14,precipitation,tp,0.00024795532,0.0032920837,0.0058517456,0.006576538
89.0,28.25,2025-09-14,precipitation,tp,0.00016403198,0.0016746521,0.0021438599,0.002609253
89.25,28.25,2025-09-14,precipitation,tp,0.0004043579,0.0047416687,0.0053100586,0.0058288574
89.5,28.25,2025-09-14,precipitation,tp,3.8146973e-05,0.00034332275,0.0015182495,0.002166748
89.75,28.25,2025-09-14,precipitation,tp,0.00025558472,0.0006828308,0.0014724731,0.002105713
90.0,28.25,2025-09-14,precipitation,tp,0.0004310608,0.002796173,0.0036621094,0.003921509
90.25,28.25,2025-09-14,precipitation,tp,0.00020217896,0.0023880005,0.00289917,0.003036499
90.5,28.25,2025-09-14,precipitation,tp,0.0010032654,0.0012512207,0.0018539429,0.0021514893
90.75,28.25,2025-09-14,precipitation,tp,0.0018157959,0.002494812,0.0032730103,0.004119873
91.0,28.25,2025-09-14,precipitation,tp,0.0007133484,0.0008544922,0.0017242432,0.0027618408
91.25,28.25,2025-09-14,precipitation,tp,0.0021896362,0.0036697388,0.004837036,0.0059814453
91.5,28.25,2025-09-14,precipitation,tp,0.0010910034,0.0054397583,0.005569458,0.0061950684
91.75,28.25,2025-09-14,precipitation,tp,0.000705719,0.0037460327,0.003768921,0.003829956
92.0,28.25,2025-09-14,precipitation,tp,0.00011062622,0.0026512146,0.0027999878,0.0028533936
88.75,28.0,2025-09-14,precipitation,tp,0.00050354004,0.0030593872,0.0034103394,0.0036468506
89.0,28.0,2025-09-14,precipitation,tp,0.00060653687,0.0012435913,0.0015945435,0.0019073486
89.25,28.0,2025-09-14,precipitation,tp,0.0010375977,0.002357483,0.0029144287,0.0031738281
89.5,28.0,2025-09-14,precipitation,tp,0.001159668,0.0017471313,0.004722595,0.005340576
89.75,28.0,2025-09-14,precipitation,tp,0.004032135,0.008560181,0.012229919,0.013916016
90.0,28.0,2025-09-14,precipitation,tp,0.001964569,0.004333496,0.00630188,0.0070648193
90.25,28.0,2025-09-14,precipitation,tp,0.0036582947,0.0078315735,0.010978699,0.01222229
90.5,28.0,2025-09-14,precipitation,tp,0.0010070801,0.0027008057,0.0043563843,0.006454468
90.75,28.0,2025-09-14,precipitation,tp,0.0012397766,0.0033721924,0.004211426,0.0049743652
91.0,28.0,2025-09-14,precipitation,tp,0.0011482239,0.0018005371,0.0036773682,0.005584717
91.25,28.0,2025-09-14,precipitation,tp,0.001739502,0.0031661987,0.0050964355,0.006286621
91.5,28.0,2025-09-14,precipitation,tp,0.0010986328,0.0032234192,0.0035324097,0.004196167
91.75,28.0,2025-09-14,precipitation,tp,0.00046157837,0.0023918152,0.0026474,0.002746582
92.0,28.0,2025-09-14,precipitation,tp,0.0035705566,0.008563995,0.009155273,0.009231567
88.75,27.75,2025-09-14,precipitation,tp,0.0023155212,0.0052452087,0.006477356,0.0068511963
89.0,27.75,2025-09-14,precipitation,tp,0.0047569275,0.009170532,0.011550903,0.012786865
89.25,27.75,2025-09-14,precipitation,tp,0.0020751953,0.0051956177,0.0059051514,0.0063934326
89.5,27.75,2025-09-14,precipitation,tp,0.00497818,0.013389587,0.019485474,0.021606445
89.75,27.75,2025-09-14,precipitation,tp,0.0041503906,0.0058937073,0.0071792603,0.008087158
90.0,27.75,2025-09-14,precipitation,tp,0.00554657,0.0073280334,0.01184845,0.012435913
90.25,27.75,2025-09-14,precipitation,tp,0.004802704,0.0075263977,0.008155823,0.0105896
90.5,27.75,2025-09-14,precipitation,tp,0.0032806396,0.0051994324,0.0063323975,0.008224487
90.75,27.75,2025-09-14,precipitation,tp,0.004547119,0.00687027,0.0071105957,0.0077819824
91.0,27.75,2025-09-14,precipitation,tp,0.002040863,0.0051231384,0.005722046,0.0059814453
91.25,27.75,2025-09-14,precipitation,tp,0.00522995,0.012626648,0.015167236,0.015930176
91.5,27.75,2025-09-14,precipitation,tp,0.0014343262,0.0025901794,0.0032043457,0.0035095215
91.75,27.75,2025-09-14,precipitation,tp,0.002986908,0.006340027,0.0063934326,0.006576538
92.0,27.75,2025-09-14,precipitation,tp,0.0015411377,0.0030441284,0.0033111572,0.003326416
88.75,27.5,2025-09-14,precipitation,tp,0.01335144,0.02281189,0.028167725,0.030532837
89.0,27.5,2025-09-14,precipitation,tp,0.006252289,0.013252258,0.01424408,0.014694214
89.25,27.5,2025-09-14,precipitation,tp,0.0027885437,0.007156372,0.009864807,0.010726929
89.5,27.5,2025-09-14,precipitation,tp,0.008621216,0.019687653,0.021095276,0.021697998
89.75,27.5,2025-09-14,precipitation,tp,0.003189087,0.0063209534,0.008468628,0.009231567
90.0,27.5,2025-09-14,precipitation,tp,0.011631012,0.01632309,0.02381897,0.027648926
90.25,27.5,2025-09-14,precipitation,tp,0.0034637451,0.009552002,0.009681702,0.014160156
90.5,27.5,2025-09-14,precipitation,tp,0.0030097961,0.0045280457,0.0050582886,0.007461548
90.75,27.5,2025-09-14,precipitation,tp,0.0019378662,0.008544922,0.009361267,0.011993408
91.0,27.5,2025-09-14,precipitation,tp,0.004589081,0.006046295,0.006324768,0.00642395
91.25,27.5,2025-09-14,precipitation,tp,0.011089325,0.017910004,0.020057678,0.025863647
91.5,27.5,2025-09-14,precipitation,tp,0.0031318665,0.0095825195,0.011512756,0.0119018555
91.75,27.5,2025-09-14,precipitation,tp,0.0058517456,0.007549286,0.00894165,0.009170532
92.0,27.5,2025-09-14,precipitation,tp,0.0007247925,0.0011978149,0.0012130737,0.0020141602
88.75,27.25,2025-09-14,precipitation,tp,0.0037002563,0.008453369,0.012313843,0.01272583
89.0,27.25,2025-09-14,precipitation,tp,0.0056533813,0.012294769,0.012565613,0.012573242
89.25,27.25,2025-09-14,precipitation,tp,0.004688263,0.011604309,0.012191772,0.012649536
89.5,27.25,2025-09-14,precipitation,tp,0.012451172,0.022922516,0.023414612,0.02432251
89.75,27.25,2025-09-14,precipitation,tp,0.02142334,0.026172638,0.027488708,0.030548096
90.0,27.25,2025-09-14,precipitation,tp,0.017707825,0.01965332,0.019989014,0.0231781
90.25,27.25,2025-09-14,precipitation,tp,0.016464233,0.021354675,0.029884338,0.051101685
90.5,27.25,2025-09-14,precipitation,tp,0.0010528564,0.001373291,0.0014038086,0.002243042
90.75,27.25,2025-09-14,precipitation,tp,0.004764557,0.006629944,0.0069885254,0.011001587
91.0,27.25,2025-09-14,precipitation,tp,0.0040740967,0.00812912,0.009277344,0.021026611
91.25,27.25,2025-09-14,precipitation,tp,0.010257721,0.012138367,0.012435913,0.012786865
91.5,27.25,2025-09-14,precipitation,tp,0.009056091,0.012386322,0.014694214,0.015686035
91.75,27.25,2025-09-14,precipitation,tp,0.006164551,0.018398285,0.019073486,0.023605347
92.0,27.25,2025-09-14,precipitation,tp,0.006515503,0.0073509216,0.007446289,0.015045166
88.75,27.0,2025-09-14,precipitation,tp,0.0032653809,0.004749298,0.005332947,0.005432129
89.0,27.0,2025-09-14,precipitation,tp,0.013122559,0.016498566,0.017616272,0.018081665
89.25,27.0,2025-09-14,precipitation,tp,0.011386871,0.015148163,0.016738892,0.017059326
89.5,27.0,2025-09-14,precipitation,tp,0.037914276,0.046840668,0.04875183,0.05105591
89.75,27.0,2025-09-14,precipitation,tp,0.05664444,0.06597519,0.06702423,0.069869995
90.0,27.0,2025-09-14,precipitation,tp,0.004058838,0.005252838,0.006843567,0.010803223
90.25,27.0,2025-09-14,precipitation,tp,0.009773254,0.011508942,0.01663971,0.02571106
90.5,27.0,2025-09-14,precipitation,tp,0.005657196,0.0062789917,0.0067367554,0.008605957
90.75,27.0,2025-09-14,precipitation,tp,0.009426117,0.01971817,0.026016235,0.030410767
91.0,27.0,2025-09-14,precipitation,tp,0.010746002,0.0127334595,0.015266418,0.016647339
91.25,27.0,2025-09-14,precipitation,tp,0.009529114,0.012702942,0.014045715,0.014816284
